node_id||type||coordinate||incoming_edge_id||outgoing_edge_id
4890633709||dead_end||(3158.47, 4489.59)||497505036 497505045 ||497505029#0 
4890633718||dead_end||(3180.38, 4562.21)||497505038#1 ||497505032#0 497505036 
5216470728||priority||(3167.92, 4565.73)||497505032#0 539024460#2 ||497505032#1 539024460#3 
5216470316||priority||(3172.93, 4582.74)||497505034#0 539024460#4 ||497505034#1 539024460#5 
4890633705||dead_end||(3162.18, 4585.47)||497505034#1 497505039 497505054 497505059#1 ||
4890633715||dead_end||(3092.61, 4651.51)||497505037#1 497505051 ||497505041#0 497505199 
4890633699||priority||(3183.05, 4571.08)||497505038#0 539024459#4 ||497505038#1 539024459#5 
4890633701||dead_end||(3094.63, 4667.3)||497505041#1 497505198 ||497505049 497505057#0 
4890633692||priority||(3071.68, 4665.75)||497505042#1 5669205#0 ||497505042#2 5669205#1 
4890633702||dead_end||(3075.2, 4672.83)||497505042#2 497505057#2 ||497505043 
4890633707||priority||(3084.82, 4587.52)||497505046#0 539024459#0 ||497505046#1 539024459#1 
4890633710||priority||(3159.78, 4578.32)||497505059#0 539024459#2 ||497505059#1 539024459#3 
5708240253||priority||(2958.59, 4666.38)||497696924#0 5669486#2 ||497696924#1 5669486#3 
4892579963||dead_end||(2819.18, 4768.2)||497739139#1 ||497739136 497739141#0 
4892579961||dead_end||(2815.15, 4737.19)||497739141#2 497739142#1 ||497739137 
5708239345||priority||(2807.72, 4744.02)||497739142#0 607091411#0 ||497739142#1 607091411#1 
3927743127||priority||(4345.25, 4675.09)||497769953#0 616649796#0 ||497769953#1 616649796#1 
4913025866||dead_end||(3267.67, 2598.43)||500191270#2 500191271#2 ||500191270#3 
4931387068||dead_end||(5696.66, 4335.29)||502760339 ||
4931387090||dead_end||(5696.01, 4255.72)||502760340 ||
4931387081||dead_end||(5772.96, 4939.26)||502760342 502760351#1 ||502760351#2 
4931387082||dead_end||(5741.65, 4881.32)||502760343 502760351#3 ||502760351#4 
4931387070||dead_end||(5703.28, 4418.99)||502760345 ||
4931387080||dead_end||(5599.22, 4341.01)||5671933#1 ||502760346 5671933#2 
4931387069||dead_end||(5589.64, 4323.2)||502760346 ||
4931387083||dead_end||(5736.01, 4870.86)||502760348 502760351#5 ||502760351#6 
4931387084||dead_end||(5780.39, 4953.0)||502760351#0 ||502760351#1 502760352 
4954493920||priority||(3828.43, 8076.83)||542255948#3 ||505537786 542255948#4 
42454378||traffic_light||(4306.36, 6374.39)||505600307 68668541#2 ||5672450#0 68668541#3 
2703228467||priority||(3626.6, 7635.93)||5669669#8 ||506680905 
4983147327||dead_end||(4337.8, 5951.17)||||509024996 
4983147326||dead_end||(4340.17, 5945.15)||509024996 ||
4983147329||dead_end||(4434.43, 5917.9)||||509024997 
4983147328||dead_end||(4434.35, 5915.53)||509024997 ||
4983147418||dead_end||(4428.93, 5962.78)||||509025002 
4983147417||dead_end||(4427.68, 5958.71)||509025002 ||
4983147420||dead_end||(4421.03, 5936.22)||||509025003 
4983147419||dead_end||(4421.23, 5924.74)||509025003 ||
4983147722||dead_end||(4423.6, 5902.68)||||509025004 
4983147721||dead_end||(4424.17, 5897.86)||509025004 ||
4983147724||dead_end||(4425.03, 5884.11)||||509025005 
4983147723||dead_end||(4425.9, 5878.37)||509025005 ||
4983147726||dead_end||(4427.92, 5869.9)||||509025006 
4983147725||dead_end||(4428.46, 5865.01)||509025006 ||
4983147762||dead_end||(4442.39, 5849.73)||||509025008 
4983147761||dead_end||(4442.99, 5845.18)||509025008 ||
4983147764||dead_end||(4439.92, 5871.47)||||509025009 
4983147763||dead_end||(4440.66, 5867.42)||509025009 ||
4983147766||dead_end||(4439.09, 5879.55)||||509025010 
4983147765||dead_end||(4439.79, 5875.55)||509025010 ||
4983147768||dead_end||(4437.27, 5898.86)||||509025011 
4983147767||dead_end||(4437.55, 5894.59)||509025011 ||
4983147770||dead_end||(4433.32, 5914.68)||||509025012 
4983147769||dead_end||(4433.86, 5909.34)||509025012 ||
4983147816||dead_end||(4454.15, 5838.94)||||509025014 
4983147815||dead_end||(4458.46, 5837.18)||509025014 ||
4983147818||dead_end||(4462.07, 5834.94)||||509025015 
4983147817||dead_end||(4469.46, 5831.43)||509025015 ||
4983147820||dead_end||(4443.82, 5941.21)||||509025016 
4983147819||dead_end||(4445.72, 5928.03)||509025016 ||
4983147823||dead_end||(4388.78, 6065.74)||||509025017 
4983147822||dead_end||(4384.66, 6060.28)||509025017 ||
4983147825||dead_end||(4400.46, 6079.67)||||509025018 
4983147824||dead_end||(4404.1, 6085.63)||509025018 ||
4983147827||dead_end||(4373.99, 5921.91)||||509025019 
4983147826||dead_end||(4375.9, 5929.29)||509025019 ||
4983147829||dead_end||(4377.9, 5938.38)||||509025020 
4983147828||dead_end||(4375.87, 5930.4)||509025020 ||
4983147831||dead_end||(4383.97, 5963.21)||||509025021 
4983147830||dead_end||(4382.81, 5957.21)||509025021 ||
4983147833||dead_end||(4401.9, 6040.23)||||509025022 
4983147832||dead_end||(4402.85, 6045.73)||509025022 ||
4983147835||dead_end||(4404.17, 6051.09)||||509025023 
4983147834||dead_end||(4405.77, 6057.48)||509025023 ||
4983147837||dead_end||(4391.53, 6054.23)||||509025024 
4983147836||dead_end||(4394.15, 6067.23)||509025024 ||
4983147839||dead_end||(4389.19, 6043.08)||||509025025 
4983147838||dead_end||(4390.47, 6048.9)||509025025 ||
4983147841||dead_end||(4370.6, 5966.4)||||509025026 
4983147840||dead_end||(4369.23, 5960.85)||509025026 ||
4983147843||dead_end||(4365.05, 5940.75)||||509025027 
4983147842||dead_end||(4363.2, 5933.38)||509025027 ||
4983147845||dead_end||(4361.48, 5924.93)||||509025028 
4983147844||dead_end||(4363.33, 5931.79)||509025028 ||
4983147898||dead_end||(4335.72, 5901.76)||||509025038 
4983147895||dead_end||(4326.52, 5906.23)||509025038 ||
4983147902||dead_end||(4339.87, 5899.56)||||509025040 
4983147899||dead_end||(4345.6, 5894.35)||509025040 ||
4983147904||dead_end||(4404.55, 5950.4)||||509025042 
4983147903||dead_end||(4401.14, 5946.31)||509025042 ||
4983147906||dead_end||(4402.93, 5951.0)||||509025044 
4983147905||dead_end||(4399.83, 5947.63)||509025044 ||
4983147908||dead_end||(4402.35, 5952.17)||||509025046 
4983147907||dead_end||(4398.63, 5948.66)||509025046 ||
4983147910||dead_end||(4400.16, 5953.36)||||509025048 
4983147909||dead_end||(4397.0, 5949.65)||509025048 ||
4983147913||dead_end||(4328.3, 5917.48)||||509025049 
4983147912||dead_end||(4324.94, 5919.45)||509025049 ||
4983147915||dead_end||(4392.3, 5882.36)||||509025050 
4983147914||dead_end||(4396.55, 5880.07)||509025050 ||
4983147917||dead_end||(4408.15, 5873.63)||||509025051 
4983147916||dead_end||(4404.04, 5875.72)||509025051 ||
4983147925||dead_end||(4365.25, 5895.99)||||509025053 
4983147854||dead_end||(4374.51, 5912.49)||509025053 ||
4983147928||dead_end||(4360.12, 5898.77)||||509025055#0 
4983147926||dead_end||(4359.77, 5911.98)||509025055#1 ||
4983147934||dead_end||(4403.92, 5865.11)||||509025059 
4983147933||dead_end||(4400.4, 5866.95)||509025059 ||
4983147941||dead_end||(4317.98, 5922.74)||||509025061 
4983147940||dead_end||(4313.93, 5925.35)||509025061 ||
4983147943||dead_end||(4336.14, 5898.48)||||509025062 
4983147942||dead_end||(4340.3, 5906.15)||509025062 ||
4983147947||dead_end||(4326.8, 5890.5)||||509025063 
4983147944||dead_end||(4335.1, 5883.16)||509025063 ||
4983147951||dead_end||(4320.87, 5893.57)||||509025064 
4983147948||dead_end||(4309.37, 5895.22)||509025064 ||
4999422777||dead_end||(6069.54, 2555.18)||510987445#0 ||510987444 510987445#1 
4999422786||dead_end||(5958.55, 2657.59)||510987444 ||510987445#0 
4999422778||dead_end||(6064.74, 2550.14)||510987445#1 ||
42432438||traffic_light||(5269.37, 7834.36)||5670106#1 630828557 ||511699182 5670106#2 
5005658535||dead_end||(4568.06, 7668.23)||||511809752 
5005658534||dead_end||(4572.64, 7667.29)||511809752 ||
5005658537||dead_end||(4568.17, 7687.33)||||511809753 
5005658536||dead_end||(4572.26, 7684.76)||511809753 ||
5005658539||dead_end||(4634.37, 7661.16)||||511809754 
5005658538||dead_end||(4633.51, 7656.96)||511809754 ||
5005658541||dead_end||(4514.08, 7439.99)||||511809755 
5005658540||dead_end||(4518.57, 7448.59)||511809755 ||
5005658543||dead_end||(4524.8, 7470.22)||||511809756 
5005658542||dead_end||(4527.74, 7475.44)||511809756 ||
5005658545||dead_end||(4542.59, 7428.63)||||511809757 
5005658544||dead_end||(4544.13, 7431.79)||511809757 ||
5005658547||dead_end||(4543.6, 7452.34)||||511809758 
5005658546||dead_end||(4546.75, 7457.18)||511809758 ||
5005658549||dead_end||(4553.19, 7468.84)||||511809759 
5005658548||dead_end||(4550.39, 7463.74)||511809759 ||
5005658551||dead_end||(4559.7, 7479.32)||||511809761 
5005658550||dead_end||(4555.8, 7473.48)||511809761 ||
5005658553||dead_end||(4546.55, 7487.11)||||511809763 
5005658552||dead_end||(4543.25, 7482.98)||511809763 ||
5005658555||dead_end||(4559.76, 7510.91)||||511809765 
5005658554||dead_end||(4556.73, 7505.55)||511809765 ||
5005658559||dead_end||(4606.67, 7565.6)||||511809768 
5005658558||dead_end||(4609.85, 7570.48)||511809768 ||
5005658561||dead_end||(4613.65, 7576.75)||||511809770 
5005658560||dead_end||(4615.47, 7580.14)||511809770 ||
5005658567||dead_end||(4609.57, 7599.5)||||511809773 
5005658566||dead_end||(4612.09, 7604.32)||511809773 ||
5005658569||dead_end||(4635.51, 7615.85)||||511809774 
5005658568||dead_end||(4638.6, 7621.49)||511809774 ||
5005658571||dead_end||(4625.51, 7627.72)||||511809775 
5005658570||dead_end||(4628.03, 7632.44)||511809775 ||
5005659535||dead_end||(4654.27, 7622.13)||||511809780 
5005659534||dead_end||(4658.51, 7620.1)||511809780 ||
5005659537||dead_end||(4661.99, 7636.34)||||511809781 
5005659536||dead_end||(4665.54, 7634.57)||511809781 ||
5005659754||dead_end||(4590.45, 7544.93)||||511809792 
5005659753||dead_end||(4590.53, 7549.42)||511809792 ||
5005659756||dead_end||(4576.28, 7546.98)||||511809794 
5005659755||dead_end||(4576.36, 7551.44)||511809794 ||
5005659758||dead_end||(4591.7, 7558.7)||||511809795 
5005659757||dead_end||(4592.23, 7562.34)||511809795 ||
5005659760||dead_end||(4577.49, 7560.75)||||511809797 
5005659759||dead_end||(4578.0, 7564.16)||511809797 ||
5005659762||dead_end||(4598.34, 7597.12)||||511809798 
5005659761||dead_end||(4598.47, 7601.86)||511809798 ||
5005659764||dead_end||(4583.52, 7598.65)||||511809799 
5005659763||dead_end||(4584.36, 7604.13)||511809799 ||
5005659778||dead_end||(4563.78, 7569.42)||||511809806 
5005659777||dead_end||(4569.13, 7565.5)||511809806 ||
5005659780||dead_end||(4567.74, 7596.31)||||511809808 
5005659779||dead_end||(4573.69, 7594.17)||511809808 ||
5005659782||dead_end||(4620.14, 7576.61)||||511809811 
5005659781||dead_end||(4615.94, 7571.96)||511809811 ||
5005659784||dead_end||(4609.83, 7543.91)||||511809813 
5005659783||dead_end||(4604.99, 7546.92)||511809813 ||
5005659814||dead_end||(4574.98, 7434.99)||||511809819 
5005659813||dead_end||(4576.38, 7439.83)||511809819 ||
5005659816||dead_end||(4560.0, 7438.79)||||511809821 
5005659815||dead_end||(4561.07, 7443.44)||511809821 ||
5005659818||dead_end||(4551.94, 7422.4)||||511809823 
5005659817||dead_end||(4553.38, 7426.35)||511809823 ||
5005659820||dead_end||(4583.77, 7399.26)||||511809825 
5005659819||dead_end||(4580.26, 7401.56)||511809825 ||
588455865||priority||(3942.55, 3808.39)||511905952#0 531511302#5 ||511905952#1 531511302#6 
5007384475||dead_end||(5515.99, 6342.85)||512052141#1 ||527873713#0 
5007384477||dead_end||(5559.87, 6424.61)||512052142#1 512052144#0 ||512052144#1 
5007384479||dead_end||(5553.28, 6412.51)||512052143#1 512052144#1 ||512052144#2 
5007384482||dead_end||(5523.3, 6357.48)||512052144#2 527873713#1 ||527873714#0 527873715#0 
5007384485||dead_end||(5729.02, 6314.35)||||512052145 
5007384473||dead_end||(5579.34, 6326.14)||527873714#0 ||512052146 527873714#1 
5007384490||dead_end||(5613.68, 6380.88)||512052146 ||
5008036128||dead_end||(2788.97, 3168.92)||||512131353 
5008036127||dead_end||(2784.85, 3171.85)||512131353 ||
5008036140||dead_end||(2833.5, 3236.7)||||512131358 
5008036139||dead_end||(2836.35, 3234.86)||512131358 ||
5008036142||dead_end||(2827.33, 3240.86)||||512131359 
5008036141||dead_end||(2829.69, 3239.19)||512131359 ||
5008036144||dead_end||(2829.15, 3231.73)||||512131360 
5008036143||dead_end||(2829.9, 3235.12)||512131360 ||
5008036147||dead_end||(2822.97, 3231.04)||||512131361 
5008036145||dead_end||(2824.91, 3225.0)||512131361 ||
5008036149||dead_end||(2828.88, 3246.65)||||512131362 
5008036148||dead_end||(2833.88, 3243.85)||512131362 ||
5008036151||dead_end||(2820.73, 3251.09)||||512131363 
5008036150||dead_end||(2825.87, 3248.22)||512131363 ||
5008036342||dead_end||(3089.89, 3095.52)||||512131367 
5008036339||dead_end||(3087.08, 3094.89)||512131367 ||
5008036368||dead_end||(3089.3, 3107.06)||||512131369 
5008036367||dead_end||(3086.28, 3103.21)||512131369 ||
5008036370||dead_end||(3082.76, 3097.71)||||512131370 
5008036369||dead_end||(3080.11, 3094.41)||512131370 ||
5008036372||dead_end||(3059.82, 3067.04)||||512131371 
5008036371||dead_end||(3056.55, 3062.67)||512131371 ||
5008036374||dead_end||(3053.58, 3058.57)||||512131372 
5008036373||dead_end||(3050.74, 3054.25)||512131372 ||
5008036376||dead_end||(3048.57, 3051.63)||||512131373 
5008036375||dead_end||(3045.28, 3047.06)||512131373 ||
5008036378||dead_end||(3038.55, 3036.67)||||512131374 
5008036377||dead_end||(3035.33, 3032.62)||512131374 ||
5008036380||dead_end||(3032.2, 3028.23)||||512131375 
5008036379||dead_end||(3029.23, 3024.32)||512131375 ||
5008036388||dead_end||(3044.3, 3031.72)||||512131377 
5008036385||dead_end||(3040.04, 3030.63)||512131377 ||
5008036390||dead_end||(3050.28, 3079.63)||||512131378 
5008036389||dead_end||(3049.02, 3077.52)||512131378 ||
5008036406||dead_end||(3101.11, 3075.45)||||512131381 
5008036405||dead_end||(3097.27, 3077.64)||512131381 ||
5008036408||dead_end||(3077.22, 3069.61)||||512131382 
5008036407||dead_end||(3071.97, 3073.43)||512131382 ||
5008036413||dead_end||(3034.4, 2973.38)||||512131383 
5008036412||dead_end||(3037.23, 2978.53)||512131383 ||
5008036441||dead_end||(2872.23, 3212.31)||||512131386 
5008036440||dead_end||(2879.36, 3208.13)||512131386 ||
5008036443||dead_end||(2891.03, 3200.48)||||512131387 
5008036442||dead_end||(2894.86, 3198.37)||512131387 ||
5008036445||dead_end||(2914.76, 3184.79)||||512131388 
5008036444||dead_end||(2918.44, 3182.93)||512131388 ||
5008036447||dead_end||(2923.39, 3179.97)||||512131389 
5008036446||dead_end||(2928.69, 3176.41)||512131389 ||
5008036449||dead_end||(3032.97, 3107.86)||||512131390 
5008036448||dead_end||(3036.12, 3105.97)||512131390 ||
5008036451||dead_end||(2983.89, 3139.51)||||512131391 
5008036450||dead_end||(2987.62, 3137.17)||512131391 ||
5008036453||dead_end||(2937.6, 3168.47)||||512131392 
5008036452||dead_end||(2942.04, 3166.51)||512131392 ||
5008036455||dead_end||(2967.89, 3149.84)||||512131393 
5008036454||dead_end||(2973.17, 3146.52)||512131393 ||
5008036484||dead_end||(2938.49, 3138.8)||||512131395 
5008036480||dead_end||(2938.52, 3164.8)||512131395 ||
5008036490||dead_end||(2945.99, 3172.59)||||512131396 
5008036486||dead_end||(2944.13, 3169.11)||512131396 ||
5008036518||dead_end||(2977.15, 3152.28)||||512131399 
5008036517||dead_end||(2972.08, 3155.5)||512131399 ||
5008036523||dead_end||(2973.24, 3135.45)||||512131400 
5008036519||dead_end||(2980.22, 3137.98)||512131400 ||
5008036536||dead_end||(2915.93, 3072.97)||||512131402 
5008036534||dead_end||(2913.71, 3077.8)||512131402 ||
5008036540||dead_end||(2909.87, 3055.37)||||512131403 
5008036537||dead_end||(2915.77, 3057.58)||512131403 ||
5010075935||dead_end||(2842.04, 3164.9)||||512380294 
5010075934||dead_end||(2836.11, 3168.18)||512380294 ||
5010075939||dead_end||(2863.81, 3203.29)||||512380296 
5010075938||dead_end||(2852.65, 3200.88)||512380296 ||
5010075980||dead_end||(2767.96, 3087.32)||||512380300 
5010075977||dead_end||(2771.74, 3089.65)||512380300 ||
5010075982||dead_end||(2749.1, 3090.25)||||512380301 
5010075981||dead_end||(2741.3, 3094.48)||512380301 ||
5010075984||dead_end||(2752.48, 3094.61)||||512380302 
5010075983||dead_end||(2746.01, 3098.9)||512380302 ||
5010076000||dead_end||(2799.6, 3185.78)||||512380305 
5010075999||dead_end||(2804.23, 3182.95)||512380305 ||
5020832126||dead_end||(4325.72, 8259.93)||||513706054 
5020832123||dead_end||(4338.36, 8255.58)||513706054 ||
5020832132||dead_end||(4314.17, 8247.63)||||513706055 
5020832128||dead_end||(4328.63, 8240.17)||513706055 ||
5020832135||dead_end||(4356.53, 8227.09)||||513706056 
5020832133||dead_end||(4346.95, 8231.51)||513706056 ||
5020832137||dead_end||(4365.15, 8240.32)||||513706057 
5020832136||dead_end||(4352.66, 8247.47)||513706057 ||
5020832139||dead_end||(4347.64, 8263.84)||||513706058 
5020832138||dead_end||(4345.24, 8259.22)||513706058 ||
5020832141||dead_end||(4354.07, 8275.78)||||513706059 
5020832140||dead_end||(4356.42, 8280.48)||513706059 ||
5020832143||dead_end||(4366.94, 8301.99)||||513706060 
5020832142||dead_end||(4364.81, 8297.03)||513706060 ||
5020832145||dead_end||(4373.6, 8312.87)||||513706061 
5020832144||dead_end||(4371.19, 8308.45)||513706061 ||
5020832147||dead_end||(4382.92, 8329.34)||||513706062 
5020832146||dead_end||(4379.68, 8324.11)||513706062 ||
5020832149||dead_end||(4387.7, 8340.92)||||513706063 
5020832148||dead_end||(4384.64, 8335.55)||513706063 ||
5020832153||dead_end||(4428.83, 8379.29)||||513706064 
5020832151||dead_end||(4441.79, 8354.62)||513706064 ||
5020832155||dead_end||(4411.73, 8390.65)||||513706065 
5020832154||dead_end||(4409.4, 8387.43)||513706065 ||
5020832158||dead_end||(4401.85, 8412.24)||||513706066 
5020832156||dead_end||(4409.4, 8402.66)||513706066 ||
5020832164||dead_end||(4447.58, 8406.01)||||513706067 
5020832161||dead_end||(4432.43, 8388.18)||513706067 ||
5020832166||dead_end||(4419.47, 8407.91)||||513706068 
5022414761||dead_end||(4417.16, 8403.48)||513706068 ||
5020832168||dead_end||(4432.5, 8400.77)||||513706069 
5020832167||dead_end||(4431.02, 8397.28)||513706069 ||
5020832170||dead_end||(4436.48, 8408.2)||||513706070 
5020832169||dead_end||(4439.24, 8412.4)||513706070 ||
5020832172||dead_end||(4440.08, 8416.96)||||513706071 
5022414762||dead_end||(4442.2, 8420.62)||513706071 ||
5020832174||dead_end||(4451.24, 8437.01)||||513706072 
5020832173||dead_end||(4449.28, 8433.07)||513706072 ||
5020832374||dead_end||(4628.81, 8175.69)||||513706082 
5020832373||dead_end||(4626.48, 8176.95)||513706082 ||
5020832371||dead_end||(4633.79, 8172.34)||||513706083 
5020832375||dead_end||(4658.36, 8158.45)||513706083 ||
5020832396||dead_end||(4621.18, 8183.23)||||513706087 
5020832395||dead_end||(4624.91, 8180.94)||513706087 ||
5020832398||dead_end||(4618.91, 8184.24)||||513706088 
5020832397||dead_end||(4615.84, 8185.75)||513706088 ||
5020832401||dead_end||(4557.99, 8213.29)||||513706089 
5020832399||dead_end||(4564.56, 8213.22)||513706089 ||
5020832403||dead_end||(4565.89, 8212.29)||||513706090 
5020832402||dead_end||(4569.84, 8210.25)||513706090 ||
5020832405||dead_end||(4603.42, 8192.34)||||513706091 
5020832404||dead_end||(4599.5, 8194.64)||513706091 ||
5020832506||dead_end||(4637.94, 8214.84)||||513706093 
